ticker symbol;isin;security name;currency;note;
;HU0000732367;K&H kényelem felelős befektetés nyíltvégű alapok alapja I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000732367.json
;HU0000709175;K&H nemzetközi vegyes alapok nyíltvégű befektetési alapja EUR sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000709175.json
;HU0000718002;K&H nemzetközi vegyes alapok nyíltvégű befektetési alapja USD sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000718002.json
;HU0000703418;K&H válogatott kényelem alapok alapja normál sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000703418.json
;HU0000720750;K&H válogatott kényelem alapok alapja Rendszeres sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000720750.json
;HU0000732334;K&H válogatott kényelem alapok alapja I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000732334.json
;HU0000726252;OTP Céldátum 2025 Vegyes Alapba Fektető Alap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000726252.json
;HU0000726260;OTP Céldátum 2025 Vegyes Alapba Fektető Alap I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000726260.json
;HU0000715545;OTP Prémium Aktív Klasszikus Alapok Alapja;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000715545.json
;HU0000705017;OTP Prémium Klasszikus Alap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000705017.json
;HU0000715537;OTP Prémium Trend Klasszikus Alapok Alapja;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000715537.json
;HU0000730536;Raiffeisen ESG Konzervatív Vegyes Alapok Alapja U sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000730536.json
;HU0000719059;Raiffeisen ESG Konzervatív Vegyes Alapok Alapja A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000719059.json
;HU0000705983;Raiffeisen ESG Konzervatív Vegyes Alapok Alapja E sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000705983.json
;HU0000709399;Raiffeisen ESG Konzervatív Vegyes Alapok Alapja F sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000709399.json
;HU0000714076;VIG Konzervatív Alapokba Fektető Részalap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000714076.json
;HU0000725544;VIG Konzervatív Alapokba Fektető Részalap B sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000725544.json
;HU0000714068;VIG Tempó Andante 1 Alapokba Fektető Részalap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000714068.json
;HU0000714084;VIG Tempó Andante 3 Alapokba Fektető Részalap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000714084.json
;HU0000730890;Accorde Cuvée Befektetési Alap C sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000730890.json
;HU0000721782;Accorde Cuvée Befektetési Alap B sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000721782.json
;HU0000721774;Accorde Cuvée Befektetési Alap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000721774.json
;HU0000720438;Accorde Techno Részalap;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000720438.json
;HU0000721949;Amundi Diszruptív Vállalatok Vegyes Alapok Alapja A;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000721949.json
;HU0000717418;Amundi Jövő Infrastruktúrája Vegyes Alapok Alapja;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000717418.json
;HU0000726211;Amundi Klímatudatos ESG Vegyes Alapok Alapja A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000726211.json
;HU0000721931;Amundi Kor Trend Vegyes Alapok Alapja;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000721931.json
;HU0000701941;Amundi Nemzetközi Vegyes Alapok Alapja D Sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000701941.json
;HU0000706643;Amundi Nemzetközi Vegyes Alapok Alapja A Sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000706643.json
;HU0000706650;Amundi Nemzetközi Vegyes Alapok Alapja I Sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000706650.json
;HU0000735923;APELSO Wealth Management Kiegyensúlyozott Vegyes Alap B sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000735923.json
;HU0000707732;APELSO Wealth Management Kiegyensúlyozott Vegyes Alap HUF sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000707732.json
;HU0000726641;APELSO Wealth Management Kiegyensúlyozott Vegyes Alap EUR sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000726641.json
;HU0000707187;BFM Balanced Alap;CZK;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000707187.json
;HU0000705785;BFM Konzervativni Vegyes Alap;CZK;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000705785.json
;HU0000717533;Erste Dollár Duett Alapok Alapja;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000717533.json
;HU0000703830;Erste Duett Alapok Alapja;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000703830.json
;HU0000704507;Erste Megtakarítási Alapok Alapja;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000704507.json
;HU0000720529;Erste Multi Asset Balanced Vegyes Értékpapíralap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000720529.json
;HU0000738653;Erste Multi Asset Diversified EUR Alapok Alapja;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000738653.json
;HU0000722301;Erste Multi Asset Diversified Vegyes Alapok Alapja;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000722301.json
;HU0000709985;Erste Multi Asset ESG Active Alapok Alapja;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000709985.json
;HU0000730064;Erste Multi Asset ESG Active EUR Alapok Alapja;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000730064.json
;HU0000714191;Erste Real Assets EUR Alapok Alapja;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000714191.json
;HU0000727821;Erste Real Assets HUF Alapok Alapja;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000727821.json
;HU0000722012;Erste Real Assets USD Alapok Alapja;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000722012.json
;HU0000714258;Eurizon Balance Vegyes Alapok Részalapja;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000714258.json
;HU0000728027;Eurizon Dollár Kiegyensúlyozott Private Banking Vagyon Vegyes Alapok Részalapja USD sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000728027.json
;HU0000714944;Eurizon Euró Balance Vegyes Alapok Részalapja;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000714944.json
;HU0000721451;Eurizon Kiegyensúlyozott Private Banking Vagyon Vegyes Alapok Részalapja HUF sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000721451.json
;HU0000716071;Gránit Harmónia Vegyes Befektetési Alap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000716071.json
;HU0000701693;HOLD 2000 Nyíltvégű Vegyes Értékpapíralap A sorozat HUF;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000701693.json
;HU0000724711;HOLD 2000 Nyíltvégű Vegyes Értékpapíralap B sorozat EUR;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000724711.json
;HU0000724737;HOLD 2000 Nyíltvégű Vegyes Értékpapíralap I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000724737.json
;HU0000724745;HOLD 3000 Nyíltvégű Vegyes Értékpapíralap B sorozat EUR;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000724745.json
;HU0000715180;HOLD 3000 Nyíltvégű Vegyes Értékpapíralap A sorozat HUF;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000715180.json
;HU0000724760;HOLD 3000 Nyíltvégű Vegyes Értékpapíralap I sorozat HUF;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000724760.json
;HU0000720768;K&H válogatott lendület alapok alapja Rendszeres sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000720768.json
;HU0000732342;K&H válogatott lendület alapok alapja I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000732342.json
;HU0000703426;K&H válogatott lendület alapok alapja normál sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000703426.json
;HU0000712203;MBH Egyensúly Vegyes Értékpapíralap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000712203.json
;HU0000736475;MBH Egyensúly Vegyes Értékpapíralap EUR sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000736475.json
;HU0000732565;MBH Egyensúly Vegyes Értékpapíralap B sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000732565.json
;HU0000736467;MBH Egyensúly Vegyes Értékpapíralap USD sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000736467.json
;HU0000735337;MBH Ingatlanpiaci Alapok Alapja;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000735337.json
;HU0000716337;MBH Prémium Kiegyensúlyozott Vegyes Értékpapír Részalap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000716337.json
;HU0000716345;MBH Prémium Konzervatív Vegyes Értékpapír Részalap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000716345.json
;HU0000736384;MBH Ütemező 3 Alapok Alapja EUR sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000736384.json
;HU0000736392;MBH Ütemező 3 Alapok Alapja USD sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000736392.json
;HU0000736376;MBH Ütemező 3 Alapok Alapja HUF sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000736376.json
;HU0000726286;OTP Céldátum 2030 Vegyes Alapba Fektető Alap I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000726286.json
;HU0000726278;OTP Céldátum 2030 Vegyes Alapba Fektető Alap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000726278.json
;HU0000729801;OTP Multi-Asset Kiegyensúlyozott Alapok Alapja;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000729801.json
;HU0000729793;OTP Multi-Asset Konzervatív Alapok Alapja;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000729793.json
;HU0000702881;OTP Paletta Származtatott Vegyes Értékpapíralap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000702881.json
;HU0000720313;OTP Paletta Származtatott Vegyes Értékpapíralap I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000720313.json
;HU0000705041;OTP Prémium Euró Alap;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000705041.json
;HU0000705025;OTP Prémium Kiegyensúlyozott Alap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000705025.json
;HU0000714803;Raiffeisen ESG Vegyes Alapok Alapja E sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000714803.json
;HU0000724422;Raiffeisen ESG Vegyes Alapok Alapja U sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000724422.json
;HU0000724430;Raiffeisen ESG Vegyes Alapok Alapja F sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000724430.json
;HU0000724414;Raiffeisen ESG Vegyes Alapok Alapja A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000724414.json
;HU0000736954;SIFI Optimum Vegyes Értékpapíralap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000736954.json
;HU0000714118;VIG Kiegyensúlyozott Alapokba Fektető Részalap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000714118.json
;HU0000725551;VIG Kiegyensúlyozott Alapokba Fektető Részalap B sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000725551.json
;HU0000714092;VIG Tempó Moderato 4 Alapokba Fektető Részalap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000714092.json
;HU0000714100;VIG Tempó Moderato 5 Alapokba Fektető Részalap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000714100.json
;HU0000714126;VIG Tempó Moderato 7 Alapokba Fektető Részalap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000714126.json
;HU0000710348;Amundi Feltörekvő Piaci Vegyes Alapok Alapja A Sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000710348.json
;HU0000708656;Erste Multi Asset Growth Vegyes Értékpapíralap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000708656.json
;HU0000737135;Eurizon Dinamikus Private Banking Vagyon Vegyes Alapok Részalapja EUR sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000737135.json
;HU0000737127;Eurizon Dinamikus Private Banking Vagyon Vegyes Alapok Részalapja USD sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000737127.json
;HU0000737143;Eurizon Dinamikus Private Banking Vagyon Vegyes Alapok Részalapja HUF sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000737143.json
;HU0000719331;Eurizon Euró Reflex Vegyes Alapok Részalapja;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000719331.json
;HU0000737150;Eurizon Kiegyensúlyozott Private Banking Vagyon Vegyes Alapok Részalapja EUR sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000737150.json
;HU0000715883;Eurizon Reflex Vegyes Alapok Részalapja;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000715883.json
;HU0000724539;Gránit Lendület Vegyes Értékpapíralap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000724539.json
;HU0000728753;K&H iram felelős befektetés nyíltvégű alapok alapja rendszeres sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000728753.json
;HU0000728746;K&H iram felelős befektetés nyíltvégű alapok alapja normál sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000728746.json
;HU0000732078;K&H iram felelős befektetés nyíltvégű alapok alapja I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000732078.json
;HU0000723176;K&H lendület felelős befektetés nyíltvégű alapok alapja rendszeres sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000723176.json
;HU0000732060;K&H lendület felelős befektetés nyíltvégű alapok alapja I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000732060.json
;HU0000723168;K&H lendület felelős befektetés nyíltvégű alapok alapja normál sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000723168.json
;HU0000723010;K&H privátbanki hozamfizető nyíltvégű alapok alapja;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000723010.json
;HU0000722624;K&H válogatott iram alapok alapja Rendszeres sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000722624.json
;HU0000703434;K&H válogatott iram alapok alapja;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000703434.json
;HU0000732359;K&H válogatott iram alapok alapja I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000732359.json
;HU0000716329;MBH Prémium Dinamikus Vegyes Értékpapír Részalap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000716329.json
;HU0000716352;MBH Prémium Progresszív Vegyes Értékpapír Részalap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000716352.json
;HU0000726302;OTP Céldátum 2035 Vegyes Alapba Fektető Alap I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000726302.json
;HU0000726294;OTP Céldátum 2035 Vegyes Alapba Fektető Alap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000726294.json
;HU0000726328;OTP Céldátum 2040 Alapba Fektető Alap I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000726328.json
;HU0000726310;OTP Céldátum 2040 Alapba Fektető Alap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000726310.json
;HU0000726344;OTP Céldátum 2045 Alapba Fektető Alap I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000726344.json
;HU0000726336;OTP Céldátum 2045 Alapba Fektető Alap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000726336.json
;HU0000726351;OTP Céldátum 2050 Alapba Fektető Alap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000726351.json
;HU0000726369;OTP Céldátum 2050 Alapba Fektető Alap I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000726369.json
;HU0000729785;OTP Multi-Asset Dinamikus Alapok Alapja;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000729785.json
;HU0000705033;OTP Prémium Növekedési Alap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000705033.json
;HU0000734553;VIG Active Beta Flexible Allocation Fund HUF-RP sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000734553.json
;HU0000734611;VIG Active Beta Flexible Allocation Fund EUR-RP sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000734611.json
;HU0000734645;VIG Active Beta Flexible Allocation Fund USD-RP sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000734645.json
;HU0000734652;VIG Active Beta Flexible Allocation Fund USD-IP sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000734652.json
;HU0000734629;VIG Active Beta Flexible Allocation Fund EUR-IP sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000734629.json
;HU0000716105;VIG Európai Részvény Alapokba Fektető Részalap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000716105.json
;HU0000734041;VIG Európai Részvény Alapokba Fektető Részalap EI sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000734041.json
;HU0000714159;VIG Növekedési Alapokba Fektető Részalap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000714159.json
;HU0000725569;VIG Növekedési Alapokba Fektető Részalap B sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000725569.json
;HU0000716113;VIG Prémium Everest Alapokba Fektető Részalap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000716113.json
;HU0000714134;VIG Tempó Allegro 8 Alapokba Fektető Részalap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000714134.json
;HU0000714142;VIG Tempó Allegro 9 Alapokba Fektető Részalap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000714142.json
;HU0000726658;Accorde Blanc Részvényalap C sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000726658.json
;HU0000726666;Accorde Blanc Részvényalap B sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000726666.json
;HU0000738505;Accorde Blanc Részvényalap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000738505.json
;HU0000718614;Accorde Első Román Részvényalap B sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000718614.json
;HU0000718606;Accorde Első Román Részvényalap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000718606.json
;HU0000718622;Accorde Első Román Részvényalap I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000718622.json
;HU0000722590;Accorde Spartan Görög Részvényalap B sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000722590.json
;HU0000722582;Accorde Spartan Görög Részvényalap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000722582.json
;HU0000722608;Accorde Spartan Görög Részvényalap I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000722608.json
;HU0000720966;Accorde Wojtek Lengyel Részvényalap B sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000720966.json
;HU0000720974;Accorde Wojtek Lengyel Részvényalap I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000720974.json
;HU0000720958;Accorde Wojtek Lengyel Részvényalap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000720958.json
;HU0000730726;Accorde World Nemzetközi Részvényalap H sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000730726.json
;HU0000722467;Accorde World Nemzetközi Részvényalap B sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000722467.json
;HU0000716436;Accorde World Nemzetközi Részvényalap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000716436.json
;HU0000734504;Accorde World Nemzetközi Részvényalap I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000734504.json
;HU0000722475;Accorde World Nemzetközi Részvényalap C sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000722475.json
;HU0000708375;Allianz Hazai Indexkövető Befektetési Alap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000708375.json
;HU0000706668;Amundi Közép-európai Részvény Alap I Sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000706668.json
;HU0000701891;Amundi Közép-Európai Részvény Alap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000701891.json
;HU0000709811;Amundi Magyar Indexkövető Részvény Alap I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000709811.json
;HU0000701842;Amundi Magyar Indexkövető Részvény Alap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000701842.json
;HU0000706676;Amundi Selecta Európai Részvény Alapok Alapja I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000706676.json
;HU0000702014;Amundi Selecta Európai Részvény Alapok Alapja A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000702014.json
;HU0000706684;Amundi USA Devizarészvény Alapok Alapja I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000706684.json
;HU0000701883;Amundi USA Devizarészvény Alapok Alapja A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000701883.json
;HU0000706510;APELSO Megatrends Részvény Alap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000706510.json
;HU0000735055;Artemisz Digital Assets Részalap Nyílt végû Befektetési jegy W sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000735055.json
;HU0000733621;Artemisz Digital Assets Részalap Nyílt végû Befektetési jegy B sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000733621.json
;HU0000733613;Artemisz Digital Assets Részalap Nyílt végû Befektetési jegy A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000733613.json
;HU0000733654;Artemisz Nemzetközi Tőzsdei Guruk Alapja Részalap Nyílt végû Befektetési jegy A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000733654.json
